,Gesture Name,joint_head_x,joint_head_y,joint_head_z,joint_neck_x,joint_neck_y,joint_neck_z,joint_torso_x,joint_torso_y,joint_torso_z,joint_waist_x,joint_waist_y,joint_waist_z,joint_left_collar_x,joint_left_collar_y,joint_left_collar_z,joint_left_shoulder_x,joint_left_shoulder_y,joint_left_shoulder_z,joint_left_elbow_x,joint_left_elbow_y,joint_left_elbow_z,joint_left_wrist_x,joint_left_wrist_y,joint_left_wrist_z,joint_left_hand_x,joint_left_hand_y,joint_left_hand_z,joint_right_collar_x,joint_right_collar_y,joint_right_collar_z,joint_right_shoulder_x,joint_right_shoulder_y,joint_right_shoulder_z,joint_right_elbow_x,joint_right_elbow_y,joint_right_elbow_z,joint_right_wrist_x,joint_right_wrist_y,joint_right_wrist_z,joint_right_hand_x,joint_right_hand_y,joint_right_hand_z,joint_left_hip_x,joint_left_hip_y,joint_left_hip_z,joint_left_knee_x,joint_left_knee_y,joint_left_knee_z,joint_left_ankle_x,joint_left_ankle_y,joint_left_ankle_z,joint_right_hip_x,joint_right_hip_y,joint_right_hip_z,joint_right_knee_x,joint_right_knee_y,joint_right_knee_z,joint_right_ankle_x,joint_right_ankle_y,joint_right_ankle_z
950,Drop SX,58.2049,289.645,2173.24,61.8498,168.38,2164.26,39.8434,-184.049,2163.69,37.2785,-379.77099999999996,2117.7,56.4791,82.3687,2164.12,239.053,85.1629,2190.97,518.1519999999999,74.7611,2267.21,497.336,121.15899999999999,2011.02,493.17199999999997,130.438,1959.78,56.4791,82.3687,2164.12,-110.329,71.608,2158.88,-192.912,-205.07,2180.02,-206.995,-450.16,2090.84,-209.812,-499.17800000000005,2073.01,152.293,-450.157,2106.91,166.872,-844.184,1955.97,166.872,-1246.35,1955.97,-73.7942,-458.94,2115.5,-59.6519,-846.0239999999999,1947.51,-59.6519,-1248.19,1947.51
2007,Point At DX,275.668,254.50900000000001,2272.91,285.657,137.452,2244.03,272.41900000000004,-217.855,2234.59,267.409,-414.027,2198.38,282.41900000000004,50.5417,2241.72,458.591,36.4721,2229.52,515.476,-241.767,2208.45,525.435,-487.155,2072.19,527.4259999999999,-536.2330000000001,2044.94,282.41900000000004,50.5417,2241.72,106.561,48.1088,2260.02,-80.9263,-132.162,2144.05,-249.748,-247.18599999999998,1951.31,-283.512,-270.191,1912.76,374.48900000000003,-480.08099999999996,2193.83,353.29,-858.6439999999999,1987.54,353.29,-1264.64,1987.54,159.27700000000002,-478.3,2206.09,159.27700000000002,-909.941,2206.09,159.27700000000002,-1315.94,2206.09
1352,Drop SX,311.684,336.103,1920.7,319.619,212.94099999999997,1880.34,299.297,-143.203,1900.68,287.027,-334.82199999999995,1873.25,314.746,127.536,1885.21,479.564,122.829,1843.54,671.4860000000001,17.0837,1653.58,558.099,103.96,1434.66,535.4209999999999,121.336,1390.87,314.746,127.536,1885.21,172.77700000000002,110.369,1934.86,152.60299999999998,-160.298,2037.01,64.9961,-398.21,1973.33,47.4746,-445.792,1960.59,397.31199999999995,-387.301,1846.75,345.69199999999995,-750.712,1626.31,345.69199999999995,-1150.56,1626.31,188.81400000000002,-406.653,1910.01,154.35399999999998,-806.922,1761.94,154.35399999999998,-1206.77,1761.94
3927,Take DX,-122.262,310.58799999999997,2012.13,-156.16899999999998,197.525,1991.85,-139.43200000000002,-151.857,1949.84,-124.177,-363.88199999999995,1912.98,-151.936,109.164,1981.23,-23.815,99.5011,2072.03,5.98249,-192.797,2108.32,115.64399999999999,-437.103,2073.4,137.576,-485.964,2066.42,-151.936,109.164,1981.23,-288.66700000000003,113.64,1897.19,-272.973,116.046,1601.57,-192.498,371.99199999999996,1570.82,-176.40200000000002,423.181,1564.67,-22.037,-380.908,1942.19,7.993010000000001,-792.73,1784.26,7.993010000000001,-1208.51,1784.26,-237.074,-376.161,1912.22,-186.25,-750.937,1683.31,-186.25,-1166.72,1683.31
5147,Take SX,-186.209,236.697,2518.23,-182.967,121.92200000000001,2492.95,-206.04,-244.092,2488.33,-213.392,-447.715,2451.12,-188.43,35.2604,2491.85,-15.8456,38.3953,2500.38,266.20599999999996,59.3992,2441.68,215.275,319.934,2391.04,205.08900000000003,372.041,2380.92,-188.43,35.2604,2491.85,-340.056,21.0481,2503.38,-412.87800000000004,-258.191,2516.14,-448.218,-505.759,2413.68,-455.286,-555.2719999999999,2393.19,-105.723,-528.986,2438.8,-80.1553,-933.936,2293.8,-80.1553,-1339.19,2293.8,-321.643,-530.433,2454.55,-265.945,-940.456,2334.38,-265.945,-1345.71,2334.38
434,Drop DX,50.5328,304.518,2055.07,51.1147,179.167,2029.93,19.225,-162.894,2023.23,4.6202,-347.32,1978.29,43.1912,94.1765,2028.27,214.28599999999997,71.1864,2025.71,292.493,-203.30200000000002,2064.09,335.355,-435.041,1941.82,343.92699999999996,-481.38800000000003,1917.36,43.1912,94.1765,2028.27,-127.64299999999999,100.84899999999999,2044.58,-406.208,45.2974,1997.15,-423.184,101.67200000000001,1738.26,-426.579,112.947,1686.48,107.145,-418.779,1969.84,48.762,-776.8739999999999,1761.55,48.762,-1175.28,1761.55,-105.088,-401.36400000000003,1949.82,-111.439,-774.0219999999999,1759.79,-111.439,-1172.43,1759.79
6477,No Gesture,-192.547,452.32199999999995,1595.61,-187.43099999999998,321.632,1584.31,-157.143,-39.4183,1613.57,-145.14,-249.044,1581.23,-179.96,232.56900000000002,1591.53,-13.2229,226.46599999999998,1599.61,46.1298,-46.6117,1672.18,115.031,-313.399,1594.13,128.812,-366.75699999999995,1578.52,-179.96,232.56900000000002,1591.53,-355.095,214.36700000000002,1579.63,-410.345,-68.3566,1560.24,-462.025,-319.959,1433.59,-472.361,-370.279,1408.26,-31.8399,-292.805,1583.75,-46.7578,-677.877,1361.05,-46.7578,-1096.31,1361.05,-250.25900000000001,-309.88,1582.35,-250.25900000000001,-754.9639999999999,1582.35,-250.25900000000001,-1173.4,1582.35
5642,No Gesture,-96.0385,404.356,1949.84,-84.164,284.619,1936.13,-79.2846,-60.4029,1984.97,-82.4055,-260.41,1943.42,-82.912,196.092,1948.66,82.132,187.62900000000002,1893.05,211.215,-75.8134,1836.06,171.76,-268.14799999999997,1634.52,163.86900000000003,-306.615,1594.21,-82.912,196.092,1948.66,-252.261,200.713,1996.3,-414.212,-49.9688,1980.72,-502.82,-268.938,1827.85,-520.5419999999999,-312.731,1797.28,27.3108,-331.296,1934.25,-32.1364,-717.959,1725.1,-32.1364,-1135.24,1725.1,-189.50400000000002,-336.707,1936.33,-166.47400000000002,-728.143,1728.88,-166.47400000000002,-1145.42,1728.88
6213,No Gesture,-118.869,404.55800000000005,1995.58,-84.9171,284.097,1982.19,-65.9492,-76.5585,2026.42,-68.1442,-291.222,1985.53,-80.3009,196.324,1992.95,62.4809,176.267,1948.2,148.165,-117.60700000000001,2000.17,179.74900000000002,-366.281,1864.62,186.065,-416.01599999999996,1837.51,-80.3009,196.324,1992.95,-223.533,175.21200000000002,2040.83,-290.779,-124.035,2089.14,-371.291,-372.589,1975.35,-387.39300000000003,-422.3,1952.59,31.4079,-364.03,1956.9,-21.686,-758.35,1770.67,-21.686,-1171.58,1770.67,-165.354,-374.356,1988.27,-186.801,-797.85,1873.46,-186.801,-1211.08,1873.46
5450,Take SX,-189.671,249.54,2523.47,-185.53599999999997,124.402,2507.12,-181.09,-235.44099999999997,2526.95,-186.893,-442.405,2495.96,-184.465,37.7214,2511.89,-7.300889999999999,52.0693,2522.75,278.307,90.8167,2527.12,236.96400000000003,358.55,2519.47,228.696,412.096,2517.94,-184.465,37.7214,2511.89,-341.871,12.6963,2525.15,-401.32800000000003,-268.461,2547.68,-421.991,-515.044,2437.15,-426.124,-564.361,2415.04,-69.2432,-523.283,2488.88,-87.3225,-918.5239999999999,2316.55,-87.3225,-1323.67,2316.55,-300.53700000000003,-531.572,2505.95,-220.81400000000002,-902.2819999999999,2299.89,-220.81400000000002,-1307.43,2299.89
3108,Point At SX,-79.4656,299.971,2112.53,-79.05199999999999,181.65099999999998,2090.27,-109.86200000000001,-171.658,2079.5,-123.698,-366.658,2040.35,-86.5305,95.8917,2087.66,85.2806,106.27600000000001,2115.15,358.125,194.13299999999998,2137.57,588.76,307.68,2036.02,634.887,330.389,2015.71,-86.5305,95.8917,2087.66,-235.047,87.8927,2103.7,-334.293,-181.12900000000002,2124.75,-339.695,-410.412,1970.49,-340.775,-456.269,1939.63,-21.9726,-441.95,2028.7,-37.793,-847.6460000000001,1909.04,-37.793,-1249.55,1909.04,-232.18599999999998,-433.119,2032.22,-260.444,-798.68,1820.74,-260.444,-1200.59,1820.74
6172,No Gesture,-119.794,402.185,2086.22,-103.12899999999999,285.91700000000003,2059.05,-72.0244,-68.9901,2096.06,-71.0661,-278.95599999999996,2066.37,-95.5588,199.541,2068.06,60.1133,184.24400000000003,2004.38,128.955,-100.406,2027.96,140.583,-360.20599999999996,1940.66,142.908,-412.166,1923.2,-95.5588,199.541,2068.06,-254.926,164.641,2106.2,-286.76599999999996,-121.34700000000001,2165.51,-371.12,-376.341,2109.7,-387.991,-427.34,2098.53,44.3578,-361.838,2039.96,-32.3529,-671.4069999999999,1747.87,-32.3529,-1078.21,1747.87,-177.145,-382.361,2076.92,-129.586,-771.168,1893.62,-129.586,-1177.97,1893.62
4798,Take SX,-71.5064,268.082,2284.91,-68.29,148.89600000000002,2264.92,-96.2061,-211.69400000000002,2271.47,-111.49700000000001,-409.671,2238.13,-74.9918,62.3285,2266.49,101.574,66.7253,2275.67,409.295,36.2509,2265.45,367.11699999999996,289.431,2201.08,358.681,340.06699999999995,2188.21,-74.9918,62.3285,2266.49,-228.395,52.5478,2293.29,-314.105,-240.239,2344.81,-358.015,-452.272,2192.71,-366.79699999999997,-494.67800000000005,2162.29,-9.68719,-489.94800000000004,2235.95,-20.8647,-895.275,2090.38,-20.8647,-1300.52,2090.38,-214.91400000000002,-491.276,2237.22,-222.046,-881.944,2055.75,-222.046,-1287.19,2055.75
161,Drop DX,-192.979,352.164,2057.89,-207.36700000000002,229.821,2037.67,-226.37599999999998,-92.6664,1977.85,-227.706,-293.431,1941.2,-212.31799999999998,145.816,2022.09,-157.905,69.7843,2160.75,-157.905,-214.338,2160.75,-157.905,-477.902,2160.75,-157.905,-583.952,2160.75,-212.31799999999998,145.816,2022.09,-277.03700000000003,127.28,1870.82,-277.466,117.494,1586.86,-17.3005,137.82,1623.83,34.7327,141.885,1631.22,-131.832,-404.38599999999997,1961.47,-95.5086,-804.235,1823.41,-95.5086,-1203.61,1823.41,-326.11,-391.87,1889.57,-90.9883,-577.451,1588.68,-90.9883,-976.823,1588.68
6453,No Gesture,35.2096,402.67199999999997,1904.38,39.388000000000005,280.533,1874.92,47.7112,-80.7838,1927.59,40.876999999999995,-285.073,1899.59,41.4314,191.827,1887.85,206.87599999999998,176.607,1864.99,264.117,-116.14299999999999,1965.33,330.223,-379.676,1871.04,343.444,-432.38300000000004,1852.19,41.4314,191.827,1887.85,-124.697,182.30700000000002,1923.7,-185.19,-124.68799999999999,1957.47,-232.13400000000001,-367.04,1809.92,-241.523,-415.51099999999997,1780.41,147.304,-357.048,1901.25,71.9721,-725.177,1663.16,71.9721,-1143.61,1663.16,-66.5719,-358.279,1899.89,-69.0462,-730.695,1656.62,-69.0462,-1149.13,1656.62
4922,Take SX,-546.988,367.376,1724.45,-551.355,250.859,1692.95,-566.679,-108.65299999999999,1685.34,-565.198,-296.08,1641.07,-555.053,164.11700000000002,1691.11,-446.235,142.95600000000002,1828.09,-232.37599999999998,43.8737,1994.01,-142.813,282.698,1929.02,-124.90100000000001,330.463,1916.03,-555.053,164.11700000000002,1691.11,-681.5419999999999,149.166,1576.03,-732.828,-127.301,1512.66,-687.008,-329.681,1350.72,-677.8439999999999,-370.157,1318.33,-483.097,-379.267,1685.29,-483.097,-810.097,1685.29,-483.097,-1215.35,1685.29,-670.6210000000001,-353.264,1610.51,-593.096,-586.231,1256.49,-593.096,-991.48,1256.49
138,Drop DX,-180.032,320.369,2152.04,-160.63299999999998,197.456,2155.02,-202.477,-113.787,2053.8,-206.967,-304.921,2008.33,-171.487,116.728,2128.77,-159.059,45.198,2280.18,-159.059,-239.21599999999998,2280.18,-159.059,-502.21,2280.18,-159.059,-608.259,2280.18,-171.487,116.728,2128.77,-243.218,135.431,1987.15,-268.105,118.0,1704.36,-7.042960000000001,148.519,1713.36,45.1695,154.623,1715.15,-111.36399999999999,-381.077,2039.67,-100.056,-777.467,1887.99,-100.056,-1176.84,1887.99,-304.98,-357.00300000000004,1947.86,-174.378,-692.725,1723.15,-174.378,-1092.1,1723.15
2795,Point At SX,6.0102400000000005,217.62400000000002,2291.59,61.1412,109.12200000000001,2255.31,26.9837,-230.74900000000002,2224.47,14.9663,-438.101,2190.28,52.4826,22.9684,2247.49,171.921,27.8965,2108.39,10.6386,170.176,1915.9,-108.039,237.62400000000002,1690.51,-131.775,251.113,1645.43,52.4826,22.9684,2247.49,-78.1289,40.0194,2382.91,-78.1289,-248.613,2382.91,-78.1289,-512.121,2382.91,-78.1289,-619.85,2382.91,117.82700000000001,-474.309,2150.94,-7.34001,-811.895,1913.45,-7.34001,-1217.61,1913.45,-85.5156,-484.534,2222.83,-90.6657,-890.928,2078.45,-90.6657,-1296.64,2078.45
5177,Take SX,-330.361,257.858,2437.25,-313.87,136.102,2432.03,-304.589,-209.981,2461.05,-304.528,-404.164,2424.38,-311.55,49.596000000000004,2439.28,-133.395,58.0305,2448.44,156.311,57.0261,2445.28,126.6,312.238,2352.07,120.65700000000001,363.28,2333.43,-311.55,49.596000000000004,2439.28,-480.954,31.1821,2435.23,-532.149,-253.16099999999997,2456.88,-560.5459999999999,-509.344,2365.96,-566.225,-560.581,2347.77,-190.787,-474.75,2395.38,-222.68900000000002,-799.7339999999999,2114.36,-222.68900000000002,-1204.98,2114.36,-410.781,-488.407,2445.72,-417.47,-883.3660000000001,2273.77,-417.47,-1288.62,2273.77
6217,No Gesture,-215.72,395.413,2020.37,-172.77599999999998,275.862,2018.58,-146.705,-79.3821,2066.96,-146.748,-289.672,2039.96,-166.354,188.34900000000002,2030.5,-11.683,180.34,1997.48,57.4166,-108.93799999999999,2086.87,104.14200000000001,-368.58099999999996,1970.87,113.48700000000001,-420.51,1947.67,-166.354,188.34900000000002,2030.5,-321.45,171.933,2069.73,-382.287,-131.965,2089.53,-411.13,-381.777,1948.76,-416.899,-431.74,1920.6,-43.6774,-360.444,2034.59,-63.9953,-740.95,1815.95,-63.9953,-1154.19,1815.95,-245.847,-367.149,2047.39,-249.15099999999998,-790.375,1929.63,-249.15099999999998,-1203.62,1929.63
1844,Point At DX,86.4487,291.978,2084.98,58.5086,176.503,2030.28,16.6584,-155.054,1945.68,14.9188,-343.73,1904.85,47.943000000000005,92.7972,2008.92,110.14200000000001,48.8983,2157.93,148.33700000000002,-242.949,2136.39,263.26599999999996,-489.85,2106.13,286.251,-539.23,2100.08,47.943000000000005,92.7972,2008.92,-18.2889,119.946,1868.57,15.8311,5.24403,1598.8,106.411,-54.2183,1347.12,124.527,-66.1107,1296.78,99.4663,-430.949,1936.23,99.4663,-862.7130000000001,1936.23,99.4663,-1268.85,1936.23,-76.013,-397.436,1842.89,-5.9079999999999995,-687.34,1530.7,-5.9079999999999995,-1093.48,1530.7
6656,No Gesture,306.749,447.26099999999997,1510.38,322.842,324.612,1474.66,324.904,-36.1398,1497.38,328.099,-245.493,1473.56,323.353,235.12400000000002,1480.3,475.10900000000004,222.58700000000002,1403.09,502.05400000000003,-87.7665,1376.46,481.314,-314.336,1223.74,477.166,-359.65,1193.2,323.353,235.12400000000002,1480.3,181.90599999999998,228.753,1572.97,181.662,-69.6113,1666.42,78.045,-321.033,1632.72,57.3215,-371.31699999999995,1625.98,436.445,-292.746,1451.69,262.258,-518.6990000000001,1110.49,262.258,-937.137,1110.49,248.09,-300.53700000000003,1544.24,143.01,-718.971,1436.15,143.01,-1137.41,1436.15
1228,Drop SX,46.4063,382.95599999999996,1591.1,44.678999999999995,257.945,1568.27,26.063000000000002,-89.9958,1588.13,27.1721,-287.378,1544.16,40.108000000000004,172.512,1573.15,200.05900000000003,161.822,1626.86,411.81199999999995,74.2552,1790.83,585.595,135.689,1615.96,620.352,147.976,1580.98,40.108000000000004,172.512,1573.15,-121.76100000000001,164.979,1546.58,-201.58599999999998,-104.905,1532.99,-190.74,-321.082,1399.93,-188.57,-364.31800000000004,1373.32,133.411,-335.656,1548.69,133.411,-760.779,1548.69,133.411,-1160.68,1548.69,-82.4922,-325.48900000000003,1530.32,-69.5175,-686.2739999999999,1305.83,-69.5175,-1086.17,1305.83
3302,Point At SX,18.2429,238.665,2476.56,1.4525,116.60700000000001,2443.64,-45.6481,-239.734,2436.28,-56.1358,-437.32199999999995,2393.2,-9.92114,30.5595,2441.87,167.92700000000002,13.2416,2439.52,322.522,-195.394,2300.52,444.26800000000003,-336.795,2092.05,468.61699999999996,-365.075,2050.35,-9.92114,30.5595,2441.87,-175.15200000000002,32.6307,2456.83,-257.966,-245.68200000000002,2506.16,-299.628,-510.436,2425.86,-315.647,-612.235,2394.99,51.3243,-507.969,2370.2,6.92525,-859.677,2125.62,6.92525,-1264.8,2125.62,-164.873,-511.25300000000004,2393.71,-118.99799999999999,-915.155,2251.4,-118.99799999999999,-1320.28,2251.4
2997,Point At SX,-158.136,271.616,2293.61,-154.555,152.281,2249.02,-164.014,-211.37900000000002,2216.4,-172.09599999999998,-403.181,2169.34,-156.782,66.6656,2241.34,6.18158,79.3619,2238.49,227.34400000000002,219.731,2086.12,308.086,383.467,1876.79,324.23400000000004,416.215,1834.93,-156.782,66.6656,2241.34,-306.286,61.7669,2256.04,-385.455,-229.99099999999999,2235.02,-411.92699999999996,-475.066,2107.01,-417.221,-524.081,2081.41,-58.6565,-482.727,2156.1,-60.7114,-879.977,1999.7,-60.7114,-1281.25,1999.7,-287.09,-483.05300000000005,2164.29,-287.09,-909.9860000000001,2164.29,-287.09,-1311.26,2164.29
5791,No Gesture,57.1656,398.066,2064.7,93.0021,274.214,2068.05,90.384,-82.3205,2165.27,66.8756,-290.593,2137.65,92.3646,187.396,2091.73,237.11599999999999,161.773,1999.92,288.41900000000004,-127.198,2016.78,294.336,-393.958,1920.09,295.52,-447.31,1900.75,92.3646,187.396,2091.73,-47.6312,184.05599999999998,2168.79,-95.2177,-99.4703,2230.18,-187.27599999999998,-351.207,2136.92,-205.688,-401.555,2118.27,175.37599999999998,-386.121,2131.23,69.1266,-784.5260000000001,1960.08,69.1266,-1204.47,1960.08,-51.2147,-380.37199999999996,2148.98,-110.443,-730.5010000000001,1878.4,-110.443,-1150.45,1878.4
3913,Take DX,-154.52,311.373,2091.9,-164.24900000000002,189.30700000000002,2053.59,-160.664,-171.51,2021.37,-146.666,-382.091,1976.59,-163.36700000000002,100.56700000000001,2045.67,-21.4287,90.1352,2127.07,26.3722,-202.578,2169.09,81.8098,-461.56699999999995,2114.08,92.8973,-513.365,2103.08,-163.36700000000002,100.56700000000001,2045.67,-316.573,109.806,1975.43,-394.735,86.72399999999999,1687.18,-323.853,345.046,1649.5,-309.676,396.71,1641.96,-43.8994,-433.00199999999995,1992.05,-9.27319,-844.44,1833.37,-9.27319,-1260.22,1833.37,-254.322,-420.165,1948.8,-254.322,-862.5,1948.8,-254.322,-1278.28,1948.8
2241,Point At DX,200.873,285.703,2247.1,207.93099999999998,164.455,2208.15,188.683,-198.778,2189.54,186.234,-391.426,2150.52,203.292,76.9174,2203.67,372.57099999999997,55.7677,2222.85,435.07599999999996,-230.774,2227.01,463.634,-467.82300000000004,2108.8,469.346,-515.2330000000001,2085.16,203.292,76.9174,2203.67,24.2153,92.3942,2194.34,-162.309,182.988,1986.9,-265.345,313.132,1778.51,-285.952,339.16,1736.83,293.539,-470.76599999999996,2145.23,283.991,-838.2719999999999,1911.84,283.991,-1247.88,1911.84,75.6004,-465.314,2146.8,75.6004,-900.768,2146.8,75.6004,-1310.38,2146.8
5574,Take SX,-117.723,297.774,2110.58,-119.411,179.791,2092.48,-130.903,-166.044,2118.78,-133.091,-360.038,2082.69,-122.285,93.3143,2099.06,43.6577,94.0882,2152.02,313.122,113.71,2269.52,321.35400000000004,373.20300000000003,2216.26,323.0,425.101,2205.61,-122.285,93.3143,2099.06,-281.149,78.0603,2061.29,-358.455,-205.835,2046.17,-365.485,-442.208,1926.51,-366.89099999999996,-489.48199999999997,1902.57,-20.9867,-432.539,2074.95,-7.79168,-805.4010000000001,1863.46,-7.79168,-1210.34,1863.46,-243.917,-435.68800000000005,2079.59,-233.419,-813.443,1876.82,-233.419,-1218.38,1876.82
532,Drop DX,85.2653,281.651,2225.2,89.7243,161.329,2200.25,73.684,-193.727,2214.57,61.9607,-393.13599999999997,2180.33,85.8681,75.9699,2203.69,258.874,63.797,2182.6,324.997,-218.112,2186.57,360.17900000000003,-445.181,2055.19,367.215,-490.594,2028.92,85.8681,75.9699,2203.69,-79.7241,76.2929,2250.16,-353.48900000000003,32.078,2333.58,-458.319,102.20299999999999,2100.88,-479.285,116.229,2054.33,162.988,-462.835,2164.41,113.63799999999999,-811.875,1928.26,113.63799999999999,-1210.94,1928.26,-44.8211,-456.06800000000004,2182.72,-44.8211,-880.3710000000001,2182.72,-44.8211,-1279.44,2182.72
4378,Take DX,-69.9771,278.156,2000.23,-60.3959,154.494,1992.51,-9.687289999999999,-192.99400000000003,2025.06,10.6746,-402.60699999999997,1981.84,-47.63,67.0135,2000.7,114.309,71.2892,2024.45,222.48,-217.771,2051.31,265.082,-471.92900000000003,1934.14,273.603,-522.76,1910.71,-47.63,67.0135,2000.7,-226.313,50.0298,1997.41,-406.847,-96.8031,1792.9,-441.342,163.164,1686.28,-448.241,215.157,1664.95,122.521,-428.684,1990.71,106.80799999999999,-812.321,1775.29,106.80799999999999,-1226.65,1775.29,-100.169,-432.528,1963.18,-2.37091,-796.181,1735.09,-2.37091,-1210.51,1735.09
563,Drop DX,194.16299999999998,273.862,2245.38,190.82,153.097,2218.56,172.576,-204.827,2229.97,165.952,-400.619,2193.5,186.46900000000002,67.7356,2221.28,357.829,55.8272,2220.15,423.712,-221.433,2243.74,451.62699999999995,-461.32199999999995,2147.37,457.211,-509.3,2128.1,186.46900000000002,67.7356,2221.28,17.4332,71.5917,2244.04,-264.619,28.8371,2263.78,-345.04,119.221,2033.61,-361.124,137.298,1987.58,275.561,-476.148,2185.5,255.215,-855.523,1996.7,255.215,-1254.59,1996.7,51.3468,-468.30300000000005,2185.89,51.3468,-892.548,2185.89,51.3468,-1291.61,2185.89
2784,Point At SX,70.7436,232.04,2279.77,105.238,113.141,2243.75,70.2121,-228.899,2228.11,58.23,-435.69199999999995,2191.87,96.3878,26.717,2239.79,213.26,49.0528,2101.82,106.289,155.27700000000002,1855.58,-22.7432,186.354,1627.7,-48.5498,192.56900000000002,1582.13,96.3878,26.717,2239.79,-20.7938,40.2853,2365.1,-13.7066,-248.24099999999999,2357.36,-114.12899999999999,-491.001,2334.39,-134.213,-539.553,2329.8,155.009,-465.587,2163.99,76.3079,-821.043,1932.48,76.3079,-1226.87,1932.48,-31.2832,-477.841,2222.18,-50.1456,-888.187,2090.28,-50.1456,-1294.02,2090.28
4355,Take DX,81.3254,312.123,1908.72,83.3825,181.81099999999998,1877.94,99.2334,-169.90400000000002,1873.1,106.744,-379.273,1824.4,87.3813,93.08200000000001,1876.72,251.05200000000002,91.0884,1903.83,329.57300000000004,-190.354,1948.44,367.185,-428.069,1827.73,374.708,-475.61199999999997,1803.58,87.3813,93.08200000000001,1876.72,-85.8776,91.8691,1861.36,-299.258,9.55189,1674.12,-285.846,263.555,1585.81,-283.163,314.355,1568.15,215.00099999999998,-405.69300000000004,1840.82,260.098,-793.1519999999999,1635.79,260.098,-1207.67,1635.79,-4.980119999999999,-392.065,1801.35,20.6182,-750.752,1546.63,20.6182,-1165.27,1546.63
20,Drop DX,140.907,299.52299999999997,2129.03,152.509,177.585,2098.4,142.67,-186.1,2099.55,139.477,-378.541,2063.21,150.141,90.0805,2098.67,323.968,79.5144,2063.85,375.291,-206.53,2064.09,384.561,-460.589,1938.69,386.415,-511.401,1913.61,150.141,90.0805,2098.67,-21.4975,90.3606,2146.6,-270.462,19.6282,2278.77,-349.486,104.92200000000001,2020.24,-365.291,121.98100000000001,1968.54,252.417,-447.574,2061.43,206.687,-854.88,1917.87,206.687,-1263.38,1917.87,23.676,-441.976,2067.56,11.0872,-857.107,1940.66,11.0872,-1265.61,1940.66
4579,Take SX,-17.5523,297.791,2203.02,-12.5362,172.666,2164.59,-14.6239,-186.50400000000002,2145.31,-18.3319,-377.151,2097.61,-13.0487,84.4882,2159.85,167.915,99.7225,2179.53,453.965,126.398,2242.85,475.02099999999996,405.267,2206.11,479.233,461.041,2198.76,-13.0487,84.4882,2159.85,-179.37099999999998,71.9204,2175.67,-222.72400000000002,-218.91099999999997,2166.54,-252.69400000000002,-454.656,2014.6,-258.688,-501.805,1984.21,100.476,-444.278,2091.7,93.5406,-856.68,1947.1,93.5406,-1268.77,1947.1,-134.232,-450.26300000000003,2105.03,-109.131,-797.0419999999999,1840.17,-109.131,-1209.13,1840.17
6135,No Gesture,-29.0029,414.36199999999997,2102.76,-33.4002,290.631,2083.72,-37.1014,-69.5068,2111.52,-39.8907,-273.824,2078.02,-34.2825,204.782,2090.34,136.17,185.335,2091.29,184.613,-112.376,2129.92,222.987,-358.439,2010.98,230.662,-407.651,1987.2,-34.2825,204.782,2090.34,-200.27599999999998,181.94299999999998,2099.14,-265.237,-113.95200000000001,2125.55,-282.569,-350.51599999999996,1984.47,-286.036,-397.829,1956.26,74.6685,-352.58,2077.35,41.9386,-751.5169999999999,1928.14,41.9386,-1153.35,1928.14,-153.111,-356.61,2070.14,-90.0553,-746.4960000000001,1907.35,-90.0553,-1148.33,1907.35
3440,Point At SX,15.1041,240.412,2535.0,2.1885,124.925,2488.5,-32.0817,-230.488,2450.64,-46.3585,-428.504,2413.53,-6.11612,38.7988,2479.33,145.08100000000002,3.44889,2453.54,-30.9831,-12.1678,2220.84,-197.954,-45.0564,2016.46,-265.64599999999996,-58.3899,1933.61,-6.11612,38.7988,2479.33,-140.428,-1.77025,2490.85,-228.967,-276.666,2535.4,-287.862,-518.383,2441.39,-299.64099999999996,-566.726,2422.59,57.7851,-528.118,2382.46,-11.9243,-833.799,2085.76,-11.9243,-1239.85,2085.76,-152.136,-542.828,2415.49,-120.979,-949.0060000000001,2272.72,-120.979,-1355.05,2272.72
427,Drop DX,15.0247,295.121,2121.04,11.4684,169.671,2097.13,-7.76616,-177.44400000000002,2077.39,-21.6995,-363.07800000000003,2031.52,6.75283,84.5728,2092.29,177.65099999999998,67.6976,2096.62,262.45099999999996,-203.201,2140.63,306.654,-420.20300000000003,2006.85,315.494,-463.603,1980.1,6.75283,84.5728,2092.29,-167.972,94.7438,2111.37,-448.934,52.0201,2069.54,-440.918,112.52600000000001,1818.12,-439.315,124.62700000000001,1767.83,84.7902,-424.119,2022.11,49.6252,-794.91,1858.36,49.6252,-1193.28,1858.36,-134.972,-407.00800000000004,2011.19,-161.924,-770.632,1830.68,-161.924,-1169.0,1830.68
